37 228 -0.764356
37 233 -0.110902
38 37 -0.282431
38 38 1.73337
38 39 -0.282602
38 225 -0.602246
38 228 -0.566093
39 38 -0.282602
39 39 1.7341
39 40 -0.26011
39 225 -0.613291
39 226 -0.578098
40 39 -0.26011
40 40 1.79554
40 41 -0.430701
40 222 -0.345912
40 226 -0.758818
41 40 -0.430701
41 41 1.90327
41 42 -0.0862126
41 222 -0.356991
41 554 -1.02937
42 41 -0.0862126
42 42 1.87381
42 43 -0.226799
42 554 -1.04324
42 557 -0.517553
43 42 -0.226799
43 43 1.79658
43 44 -0.126891
43 545 -0.66538
43 557 -0.777507
44 43 -0.126891
44 44 1.78117
44 45 -0.269723
44 503 -0.56551
44 545 -0.819049
45 44 -0.269723
45 45 1.76372
45 46 -0.173171
45 503 -0.537543
45 509 -0.783286
46 45 -0.173171
46 46 1.77284
46 47 -0.345682
46 509 -0.777671
46 510 -0.476315
47 46 -0.345682
47 47 1.73789
47 48 -0.315057
47 505 -0.562568
47 510 -0.514585
48 47 -0.315057
48 48 1.84966
48 49 -0.219851
48 505 -0.336354
48 609 -0.978399
49 48 -0.219851
49 49 0.829429
49 609 -0.378878
50 50 1
51 51 1.84665
51 52 -0.474619
51 504 -0.252928
51 513 -0.834509
52 51 -0.474619
52 52 2.03749
52 53 -0.0182629
52 504 -0.308457
52 550 -1.23615
53 52 -0.0182629
53 53 1.99784
53 54 -0.44893
53 547 -0.342569
53 550 -1.18807
54 53 -0.44893
54 54 1.87977
54 55 -0.141393
54 547 -0.321504
54 573 -0.967946
55 54 -0.141393
55 55 1.8861
55 56 -0.464729
55 568 -0.31701
55 573 -0.962967
56 55 -0.464729
56 56 1.81593
56 57 -0.28423
56 568 -0.302589
56 789 -0.764384
57 56 -0.28423
57 57 1.78923
57 58 -0.249395
57 579 -0.552482
57 789 -0.703127
58 57 -0.249395
58 58 1.82035
58 59 -0.159112
58 291 -0.513876
58 579 -0.897963
59 58 -0.159112
59 59 1.82854
59 60 -0.337629
59 291 -0.941786
59 452 -0.390011
60 59 -0.337629
60 60 1.8337
60 61 -0.0643184
60 452 -0.537155
60 566 -0.894601
61 60 -0.0643184
61 61 1.83566
61 62 -0.236374
61 566 -0.73947
61 633 -0.795496
62 61 -0.236374
62 62 1.8003
62 63 -0.227231
62 633 -0.163937
62 635 -0.941161
62 660 -0.231602
63 62 -0.227231
63 63 2.02299
63 64 -0.493825
63 659 -0.126007
63 660 -1.17593
64 63 -0.493825
64 64 1.8823
64 65 -0.196353
64 658 -0.911263
64 659 -0.280863
65 64 -0.196353
65 65 1.80996
65 66 -0.439337
65 658 -0.763159
65 673 -0.41111
66 65 -0.439337
66 66 1.71959
66 67 -0.2912
66 672 -0.381079
66 673 -0.278441
66 675 -0.329535
67 66 -0.2912
67 67 1.88462
67 68 -0.313846
67 666 -0.232497
67 675 -1.04707
68 67 -0.313846
68 68 1.80242
68 69 -0.446183
68 459 -0.304103
68 666 -0.738286
69 68 -0.446183
69 69 1.87998
69 70 -0.122501
69 459 -0.343395
69 462 -0.9679
70 69 -0.122501
70 70 1.79574
70 71 -0.290618
70 446 -0.51354
70 462 -0.869083
71 70 -0.290618
71 71 1.85259
71 72 -0.0444348
71 446 -0.530186
71 450 -0.98735
72 71 -0.0444348
72 72 1.8476
72 73 -0.216876
72 449 -0.781746
72 450 -0.804545
73 72 -0.216876
73 73 0.828691
73 74 -0.21677
73 449 -0.395045
74 73 -0.21677
74 74 1.86571
74 75 -0.0179273
74 448 -0.851069
74 449 -0.779943
75 74 -0.0179273
75 75 1.881
75 76 -0.290614
75 445 -0.528146
75 448 -1.04431
76 75 -0.290614
76 76 1.7958
76 77 -0.122421
76 445 -0.513538
76 456 -0.869223
77 76 -0.122421
77 77 1.88003
77 78 -0.446153
77 453 -0.343409
77 456 -0.96805
78 77 -0.446153
78 78 1.79414
78 79 -0.389107
78 453 -0.322321
78 695 -0.636558
79 78 -0.389107
79 79 1.78965
79 80 -0.31822
79 695 -0.308534
79 723 -0.773787
80 79 -0.31822
80 80 1.74711
80 81 -0.375686
80 696 -0.564092
80 723 -0.489107
81 80 -0.375686
81 81 1.74686
81 82 -0.32592
81 696 -0.459607
81 703 -0.585647
82 81 -0.32592
82 82 1.76076
82 83 -0.237638
82 703 -0.444435
82 757 -0.752767
83 82 -0.237638
83 83 1.73865
83 84 -0.328529
83 756 -0.571953
83 757 -0.60053
84 83 -0.328529
84 84 1.7515
84 85 -0.274372
84 756 -0.436635
84 758 -0.711969
85 84 -0.274372
85 85 1.79498
85 86 -0.48015
85 749 -0.38449
85 758 -0.655968
86 85 -0.48015
86 86 1.81719
86 87 -0.404224
86 749 -0.283082
86 762 -0.64973
87 86 -0.404224
87 87 1.91015
87 88 -0.0993992
87 762 -0.341844
87 765 -1.06468
88 87 -0.0993992
88 88 1.80191
88 89 -0.254833
88 318 -0.570999
88 765 -0.876677
89 88 -0.254833
89 89 1.73851
89 90 -0.295281
89 318 -0.662671
89 319 -0.525723
90 89 -0.295281
90 90 1.86036
90 91 -0.528215
90 99 -0.246808
90 319 -0.790058
91 90 -0.528215
91 91 1.82132
91 92 -0.367384
91 99 -0.322701
91 103 -0.603023
92 91 -0.367384
92 92 1.74602
92 93 -0.344791
92 103 -0.487341
92 104 -0.546502
93 92 -0.344791
93 93 1.78656
93 94 -0.162897
93 104 -0.458358
93 592 -0.820513
94 93 -0.162897
94 94 1.774
94 95 -0.284852
94 488 -0.508908
94 592 -0.817345
95 94 -0.284852
95 95 1.84966
95 96 -0.237885
95 488 -0.348866
95 603 -0.97806
96 95 -0.237885
96 96 1.83555
96 602 -0.926301
96 603 -0.286856
97 97 3.68063
97 371 -0.359181
97 372 -0.71106
97 387 -0.312709
97 398 -0.663036
97 399 -0.535943
97 402 -1.09871
98 98 3.79106
98 315 -0.643903
98 344 -1.1642
98 349 -0.135208
98 350 -0.436288
98 353 -0.501853
98 359 -0.909602
99 90 -0.246808
99 91 -0.322701
99 99 3.75337
99 103 -0.31858
99 311 -1.21608
99 319 -0.642312
99 323 -0.694943
99 327 -0.31195
100 100 3.66588
100 186 -0.870124
100 316 -0.68176
100 490 -0.463131
100 594 -0.709399
100 619 -0.83925
100 621 -0.102215
101 5 -0.289702
101 6 -0.319636
101 101 3.78225
101 183 -0.579368
101 188 -1.10189
101 489 -0.524074
101 598 -0.967583
102 102 3.51592
102 103 -0.350273
102 104 -0.683323
102 310 -0.268071
102 311 -0.345395
102 588 -0.568035
102 589 -0.384341
102 596 -0.916479
103 91 -0.603023
103 92 -0.487341
103 99 -0.31858
103 102 -0.350273
103 103 3.789
103 104 -0.796656
103 311 -1.23313
104 92 -0.546502
104 93 -0.458358
104 102 -0.683323
104 103 -0.796656
104 104 3.50811
104 588 -0.587618
104 592 -0.435655
105 105 3.88387
105 206 -0.484532
105 275 -0.446748
105 277 -1.24884
105 613 -0.575598
105 616 -0.962696
105 617 -0.165446
106 106 3.67113
106 141 -0.132934
106 144 -0.811584
106 194 -0.376894
106 195 -0.385714
106 196 -0.434909
106 605 -0.450262
106 606 -1.07883
107 107 3.87549
107 110 -0.0421539
107 111 -1.34727
107 114 -0.335112
107 125 -0.620428
107 134 -0.687891
107 198 -0.842641
108 108 4.00827
108 109 -0.867366
108 111 -1.23859
108 112 -0.665477
108 113 -1.0325
108 114 -0.204335
109 23 -1.13159
109 24 -0.871512
109 108 -0.867366
109 109 3.80016
109 110 -0.352443
109 111 -0.174724
109 112 -0.402527
110 22 -0.373063
110 23 -0.400872
110 107 -0.0421539
110 109 -0.352443
110 110 3.69603
110 111 -1.24939
110 125 -0.674909
110 126 -0.603193
111 107 -1.34727
111 108 -1.23859
111 109 -0.174724
111 110 -1.24939
111 111 4.28312
111 114 -0.273154
112 24 -0.813882
112 25 -0.474757
112 26 -0.813882
112 108 -0.665477
112 109 -0.402527
112 112 3.57305
112 113 -0.402527
113 26 -0.871512
113 27 -1.13159
113 108 -1.0325
113 112 -0.402527
113 113 3.90994
113 114 -0.4718
114 27 -0.400868
114 28 -0.368751
114 107 -0.335112
114 108 -0.204335
114 111 -0.273154
114 113 -0.4718
114 114 3.41044
114 198 -0.762811
114 199 -0.593613
115 115 3.61139
115 253 -0.379524
115 334 -0.610707
115 431 -0.0603554
115 432 -0.940425
115 433 -0.73378
115 441 -0.705188
115 442 -0.181411
116 116 3.98949
116 122 -0.340221
116 137 -0.186375
116 140 -0.813151
116 255 -0.32243
116 256 -1.2811
116 260 -0.956443
116 261 -0.0897745
117 16 -0.411919
117 17 -0.292414
117 117 3.6173
117 130 -0.857287
117 131 -0.791047
117 160 -0.59189
117 161 -0.672744
118 118 3.69594
118 154 -0.499483
118 155 -0.0612874
118 157 -0.651635
118 181 -1.06698
118 252 -0.666122
118 254 -0.750438
119 13 -0.247366
119 14 -0.434609
119 119 3.75617
119 153 -1.16595
119 154 -0.524917
119 155 -0.874408
119 156 -0.508913
120 120 3.8458
120 121 -0.104155
120 155 -0.716592
120 156 -0.459798
120 160 -0.451787
120 161 -1.09004
120 181 -1.02343
121 120 -0.104155
121 121 3.98441
121 122 -0.482043
121 161 -0.194227
121 181 -1.15159
121 254 -0.768457
121 256 -1.28393
122 116 -0.340221
122 121 -0.482043
122 122 3.68557
122 131 -0.669555
122 137 -0.781471
122 161 -1.09735
122 256 -0.314934
123 123 3.92003
123 138 -0.437098
123 139 -1.00229
123 141 -0.0990838
123 142 -0.88506
123 182 -0.319045
123 595 -1.17745
124 124 3.78034
124 127 -0.247227
124 133 -0.932413
124 142 -0.356525
124 143 -0.970993
124 144 -0.321339
124 145 -0.951845
125 107 -0.620428
125 110 -0.674909
125 125 3.65903
125 126 -0.216664
125 133 -1.08961
125 134 -0.507599
125 145 -0.549822
126 21 -0.726098
126 22 -0.820758
126 110 -0.603193
126 125 -0.216664
126 126 3.67557
126 127 -0.344718
126 133 -0.964137
127 20 -0.455178
127 21 -0.483636
127 124 -0.247227
127 126 -0.344718
127 127 3.47027
127 128 -0.0457088
127 132 -0.497806
127 133 -0.80622
127 143 -0.589777
128 127 -0.0457088
128 128 4.08486
128 132 -1.14245
128 143 -1.15816
128 567 -0.625698
128 595 -1.11284
129 129 3.70142
129 130 -0.699102
129 131 -0.512555
129 138 -0.73006
129 567 -0.748443
129 595 -1.01126
130 17 -0.804608
130 18 -0.475544
130 117 -0.857287
130 129 -0.699102
130 130 3.57355
130 131 -0.395924
130 567 -0.341086
131 117 -0.791047
131 122 -0.669555
131 129 -0.512555
131 130 -0.395924
131 131 3.52538
131 137 -0.64023
131 138 -0.466065
131 161 -0.0499998
132 19 -1.00467
132 20 -1.03733
132 127 -0.497806
132 128 -1.14245
132 132 3.94631
132 567 -0.264042
133 124 -0.932413
133 125 -1.08961
133 126 -0.964137
133 127 -0.80622
133 133 3.91209
133 145 -0.119716
134 107 -0.687891
134 125 -0.507599
134 134 3.76813
134 145 -0.977202
134 198 -0.0403218
134 606 -0.963677
134 607 -0.591444
135 135 3.77621
135 182 -0.555779
135 195 -0.873444
135 206 -0.149877
135 207 -1.01057
135 611 -0.33238
135 655 -0.854153
136 136 3.96343
136 137 -0.0907739
136 139 -1.07847
136 140 -1.19294
136 182 -0.23569
136 612 -0.379971
136 655 -0.985587
137 116 -0.186375
137 122 -0.781471
137 131 -0.64023
137 136 -0.0907739
137 137 3.80436
137 138 -0.769108
137 139 -0.140471
137 140 -1.19592
138 123 -0.437098
138 129 -0.73006
138 131 -0.466065
138 137 -0.769108
138 138 3.7134
138 139 -1.10013
138 595 -0.210936
139 123 -1.00229
139 136 -1.07847
139 137 -0.140471
139 138 -1.10013
139 139 4.01203
139 182 -0.690668
140 116 -0.813151
140 136 -1.19294
140 137 -1.19592
140 140 4.14971
140 260 -0.93715
140 612 -0.0105483
141 106 -0.132934
141 123 -0.0990838
141 141 3.91608
141 142 -0.806782
141 144 -0.792495
141 182 -0.924228
141 195 -1.16056
142 123 -0.88506
142 124 -0.356525
142 141 -0.806782
142 142 3.82551
142 143 -1.14923
142 144 -0.543998
142 595 -0.0839132
143 124 -0.970993
143 127 -0.589777
143 128 -1.15816
143 142 -1.14923
143 143 4.0319
143 595 -0.163744
144 106 -0.811584
144 124 -0.321339
144 141 -0.792495
144 142 -0.543998
144 144 3.77862
144 145 -1.13554
144 606 -0.173667
145 124 -0.951845
145 125 -0.549822
145 133 -0.119716
145 134 -0.977202
145 144 -1.13554
145 145 3.89138
145 606 -0.157257
146 146 4.18202
146 168 -0.0164117
146 177 -1.21427
146 179 -0.6376
146 338 -0.0455835
146 339 -1.41235
146 340 -0.855807
147 147 3.91923
147 150 -0.65901
147 152 -0.243981
147 158 -1.02641
147 169 -0.940774
147 174 -1.04905
148 148 3.68157
148 149 -0.0123046
148 150 -1.06901
148 157 -0.387882
148 252 -0.71693
148 253 -0.725142
148 334 -0.175349
148 335 -0.59495
149 148 -0.0123046
149 149 4.08758
149 150 -1.02667
149 169 -0.925165
149 335 -0.832292
149 339 -1.29115
150 147 -0.65901
150 148 -1.06901
150 149 -1.02667
150 150 3.76941
150 157 -0.343054
150 158 -0.446563
150 169 -0.225108
151 11 -0.764217
151 12 -0.748537
151 151 3.78803
151 152 -0.663499
151 153 -0.173228
151 171 -0.279911
151 174 -1.15864
152 147 -0.243981
152 151 -0.663499
152 152 3.91941
152 153 -1.20292
152 154 -0.620083
152 158 -1.09388
152 174 -0.0950514
153 12 -0.472625
153 13 -1.00091
153 119 -1.16595
153 151 -0.173228
153 152 -1.20292
153 153 4.037
153 154 -0.0213588
154 118 -0.499483
154 119 -0.524917
154 152 -0.620083
154 153 -0.0213588
154 154 3.63071
154 155 -0.988667
154 157 -0.653055
154 158 -0.32315
155 118 -0.0612874
155 119 -0.874408
155 120 -0.716592
155 154 -0.988667
155 155 3.73687
155 156 -0.466068
155 181 -0.629847
156 14 -0.853835
156 15 -0.760575
156 119 -0.508913
156 120 -0.459798
156 155 -0.466068
156 156 3.53919
156 160 -0.489996
157 118 -0.651635
157 148 -0.387882
157 150 -0.343054
157 154 -0.653055
157 157 3.59707
157 158 -1.01368
157 252 -0.547762
158 147 -1.02641
158 150 -0.446563
158 152 -1.09388
158 154 -0.32315
158 157 -1.01368
158 158 3.90369
159 159 3.58167
159 452 -0.542566
159 566 -0.778236
159 633 -0.344889
159 741 -0.650586
159 742 -0.40272
159 745 -0.862675
160 15 -0.546898
160 16 -0.633975
160 117 -0.59189
160 120 -0.451787
160 156 -0.489996
160 160 3.52986
160 161 -0.81531
161 117 -0.672744
161 120 -1.09004
161 121 -0.194227
161 122 -1.09735
161 131 -0.0499998
161 160 -0.81531
161 161 3.91967
162 162 4.05053
162 164 -0.0425596
162 165 -0.512715
162 175 -0.503913
162 180 -1.12692
162 184 -0.478235
162 187 -1.38618
163 163 3.70704
163 165 -0.889461
163 179 -0.758772
163 313 -0.632892
163 314 -0.815245
163 336 -0.610668
164 162 -0.0425596
164 164 3.8561
164 165 -1.0762
164 186 -0.929764
164 187 -0.184065
164 313 -0.841848
164 316 -0.781672
165 162 -0.512715
165 163 -0.889461
165 164 -1.0762
165 165 4.07751
165 179 -0.209582
165 180 -1.30757
165 313 -0.0819915
166 7 -0.54334
166 8 -0.467168
166 166 3.52772
166 170 -0.647981
166 175 -0.630912
166 183 -0.475499
166 184 -0.76282
167 167 3.98312
167 170 -0.71114
167 172 -1.06693
167 173 -0.446509
167 175 -0.361745
167 177 -0.138093
167 178 -1.2587
168 146 -0.0164117
168 168 4.16169
168 169 -1.31638
168 171 -0.0735989
168 172 -1.19496
168 174 -0.340455
168 177 -1.11403
168 339 -0.105863
169 147 -0.940774
169 149 -0.925165
169 150 -0.225108
169 168 -1.31638
169 169 3.97515
169 174 -0.244063
169 339 -0.323652
170 8 -0.767859
170 9 -0.858829
170 166 -0.647981
170 167 -0.71114
170 170 3.62604
170 173 -0.456137
170 175 -0.184099
171 10 -0.322782
171 11 -0.301158
171 151 -0.279911
171 168 -0.0735989
171 171 3.85004
171 172 -0.879645
171 173 -0.897944
171 174 -1.095
172 167 -1.06693
172 168 -1.19496
172 171 -0.879645
172 172 4.02106
172 173 -0.699615
172 177 -0.179908
173 9 -0.418726
173 10 -0.686166
173 167 -0.446509
173 170 -0.456137
173 171 -0.897944
173 172 -0.699615
173 173 3.6051
174 147 -1.04905
174 151 -1.15864
174 152 -0.0950514
174 168 -0.340455
174 169 -0.244063
174 171 -1.095
174 174 3.98226
175 162 -0.503913
175 166 -0.630912
175 167 -0.361745
175 170 -0.184099
175 175 3.7091
175 178 -1.17805
175 180 -0.24153
175 184 -0.608851
176 176 4.07584
176 177 -0.890408
176 178 -1.02993
176 179 -0.914096
176 180 -1.2414
177 146 -1.21427
177 167 -0.138093
177 168 -1.11403
177 172 -0.179908
177 176 -0.890408
177 177 3.97993
177 178 -0.399044
177 179 -0.0441795
178 167 -1.2587
178 175 -1.17805
178 176 -1.02993
178 177 -0.399044
178 178 4.10428
178 180 -0.238561
179 146 -0.6376
179 163 -0.758772
179 165 -0.209582
179 176 -0.914096
179 177 -0.0441795
179 179 3.58562
179 180 -0.0666492
179 336 -0.425139
179 340 -0.529607
180 162 -1.12692
180 165 -1.30757
180 175 -0.24153
180 176 -1.2414
180 178 -0.238561
180 179 -0.0666492
180 180 4.22263
181 118 -1.06698
181 120 -1.02343
181 121 -1.15159
181 155 -0.629847
181 181 4.02079
181 254 -0.148943
182 123 -0.319045
182 135 -0.555779
182 136 -0.23569
182 139 -0.690668
182 141 -0.924228
182 182 3.59576
182 195 -0.195087
182 655 -0.675266
183 6 -0.758415
183 7 -0.558594
183 101 -0.579368
183 166 -0.475499
183 183 3.517
183 184 -0.528791
183 188 -0.616331
184 162 -0.478235
184 166 -0.76282
184 175 -0.608851
184 183 -0.528791
184 184 3.6204
184 187 -0.263817
184 188 -0.977887
185 185 3.98338
185 186 -0.381129
185 187 -1.06806
185 188 -1.26232
185 489 -0.442905
185 490 -0.828973
186 100 -0.870124
186 164 -0.929764
186 185 -0.381129
186 186 3.85545
186 187 -1.16013
186 316 -0.109829
186 490 -0.404472
187 162 -1.38618
187 164 -0.184065
187 184 -0.263817
187 185 -1.06806
187 186 -1.16013
187 187 4.19268
187 188 -0.130423
188 101 -1.10189
188 183 -0.616331
188 184 -0.977887
188 185 -1.26232
188 187 -0.130423
188 188 4.09491
188 489 -0.00606638
189 189 3.96778
189 419 -0.603529
189 494 -0.942234
189 524 -0.187524
189 534 -1.1044
189 542 -1.13009
190 190 4.03193
190 244 -0.09077
190 268 -0.185612
190 269 -1.27313
190 286 -0.451479
190 301 -0.934875
190 303 -1.09606
191 191 3.54799
191 219 -0.696374
191 236 -0.378312
191 266 -0.613151
191 267 -0.596772
191 279 -0.684864
191 280 -0.578516
192 192 3.9358
192 202 -0.29122
192 203 -1.0981
192 214 -0.734656
192 215 -0.797511
192 610 -1.01431
193 193 3.74149
193 194 -0.101231
193 206 -0.18081
193 207 -0.536244
193 216 -0.0260698
193 217 -0.670273
193 218 -0.471538
193 275 -0.661148
193 276 -1.09418
194 106 -0.376894
194 193 -0.101231
194 194 4.10609
194 195 -1.04566
194 196 -0.220551
194 207 -1.02654
194 218 -1.33522
195 106 -0.385714
195 135 -0.873444
195 141 -1.16056
195 182 -0.195087
195 194 -1.04566
195 195 3.8926
195 207 -0.23213
196 106 -0.434909
196 194 -0.220551
196 196 4.08804
196 203 -1.23877
196 217 -0.065339
196 218 -1.27533
196 605 -0.853138
197 197 3.63736
197 198 -0.466079
197 199 -0.148429
197 200 -0.596285
197 202 -0.43717
197 204 -0.582275
197 605 -0.481051
197 607 -0.926075
198 107 -0.842641
198 114 -0.762811
198 134 -0.0403218
198 197 -0.466079
198 198 3.8147
198 199 -0.601119
198 607 -1.10173
199 28 -0.828099
199 29 -0.693769
199 114 -0.593613
199 197 -0.148429
199 198 -0.601119
199 199 3.62124
199 200 -0.756214
200 29 -0.51748
200 30 -0.450083
200 197 -0.596285
200 199 -0.756214
200 200 3.66216
200 204 -1.04264
200 205 -0.299459
201 201 3.7999
201 202 -0.376945
201 204 -0.976911
201 205 -0.790157
201 211 -0.697098
201 214 -0.958787
202 192 -0.29122
202 197 -0.43717
202 201 -0.376945
202 202 3.84878
202 203 -1.24392
202 204 -1.01159
202 214 -0.19052
202 605 -0.29741
203 192 -1.0981
203 196 -1.23877
203 202 -1.24392
203 203 4.1493
203 217 -0.420588
203 605 -0.123095
203 610 -0.024827
204 197 -0.582275
204 200 -1.04264
204 201 -0.976911
204 202 -1.01159
204 204 3.87816
204 205 -0.264743
205 30 -1.04178
205 31 -0.860713
205 200 -0.299459
205 201 -0.790157
205 204 -0.264743
205 205 3.71148
205 211 -0.454626
206 105 -0.484532
206 135 -0.149877
206 193 -0.18081
206 206 3.79954
206 207 -1.14484
206 275 -0.96225
206 611 -0.756921
206 613 -0.12031
207 135 -1.01057
207 193 -0.536244
207 194 -1.02654
207 195 -0.23213
207 206 -1.14484
207 207 3.95033
208 33 -0.383199
208 34 -0.328232
208 208 3.7836
208 212 -0.345315
208 213 -0.66257
208 234 -0.911962
208 235 -0.0496103
208 237 -1.10271
209 209 3.93608
209 213 -0.821544
209 215 -1.13579
209 219 -1.15185
209 236 -0.380909
209 237 -0.445983
210 210 3.77203
210 211 -0.842633
210 212 -0.838589
210 213 -0.918244
210 214 -0.811377
210 215 -0.361186
211 31 -0.677603
211 32 -0.508586
211 201 -0.697098
211 205 -0.454626
211 210 -0.842633
211 211 3.53923
211 212 -0.150573
211 214 -0.20811
212 32 -1.04143
212 33 -1.00846
212 208 -0.345315
212 210 -0.838589
212 211 -0.150573
212 212 3.79667
212 213 -0.412302
213 208 -0.66257
213 209 -0.821544
213 210 -0.918244
213 212 -0.412302
213 213 3.75461
213 215 -0.0954429
213 237 -0.844507
214 192 -0.734656
214 201 -0.958787
214 202 -0.19052
214 210 -0.811377
214 211 -0.20811
214 214 3.78129
214 215 -0.877835
215 192 -0.797511
215 209 -1.13579
215 210 -0.361186
215 213 -0.0954429
215 214 -0.877835
215 215 3.88678
215 219 -0.0195647
215 610 -0.599452
216 193 -0.0260698
216 216 4.09916
216 217 -0.467754
216 219 -0.735579
216 276 -0.53722
216 280 -1.1134
216 610 -1.21914
217 193 -0.670273
217 196 -0.065339
217 203 -0.420588
217 216 -0.467754
217 217 4.0199
217 218 -1.19638
217 610 -1.19956
218 193 -0.471538
218 194 -1.33522
218 196 -1.27533
218 217 -1.19638
218 218 4.27847
219 191 -0.696374
219 209 -1.15185
219 215 -0.0195647
219 216 -0.735579
219 219 3.86195
219 236 -0.343024
219 280 -0.788963
219 610 -0.126595
220 37 -0.222577
220 220 3.96245
220 228 -0.670899
220 233 -1.1637
220 240 -0.962626
220 246 -0.942648
221 221 3.81871
221 229 -0.0901347
221 294 -1.08717
221 529 -0.46213
221 530 -0.848049
221 531 -0.45202
221 729 -0.879207
222 40 -0.345912
222 41 -0.356991
222 222 3.82536
222 226 -0.445465
222 501 -1.13217
222 554 -0.445225
222 555 -1.09959
223 223 3.90714
223 227 -0.806629
223 229 -0.261273
223 241 -0.0014408
223 243 -1.1377
223 245 -0.950417
223 500 -0.749677
224 224 3.69274
224 229 -0.272876
224 242 -0.440696
224 243 -0.60023
224 244 -0.468132
224 293 -0.0547866
224 294 -0.742974
224 304 -1.11305
225 38 -0.602246
225 39 -0.613291
225 225 3.62082
225 226 -0.326882
225 227 -1.07424
225 228 -0.549952
225 245 -0.454205
226 39 -0.578098
226 40 -0.758818
226 222 -0.445465
226 225 -0.326882
226 226 3.61385
226 227 -0.655175
226 501 -0.849416
227 223 -0.806629
227 225 -1.07424
227 226 -0.655175
227 227 3.70779
227 245 -0.152469
227 500 -0.500478
227 501 -0.518799
228 37 -0.764356
228 38 -0.566093
228 220 -0.670899
228 225 -0.549952
228 228 3.53143
228 245 -0.615422
228 246 -0.364707
229 221 -0.0901347
229 223 -0.261273
229 224 -0.272876
229 229 3.68784
229 243 -0.919437
229 294 -0.922401
229 500 -0.339457
229 729 -0.882262
230 230 3.4953
230 565 -0.765756
230 580 -0.591741
230 581 -0.304903
230 731 -0.154553
230 736 -0.475166
230 746 -0.478119
230 747 -0.72506
231 231 3.78379
231 232 -0.0149926
231 235 -1.40443
231 236 -0.593313
231 239 -0.407459
231 240 -0.376898
231 264 -0.313692
231 265 -0.0959948
